zincid,smiles,UMAP_1,UMAP_2
ZINCp400000mihsz,CC(=O)N1CC(C(=O)N2CC[C@H](NC(=O)[C@@H](O)P(C)(C)=O)[C@@H](O)C2)C1,12.038531,8.503262
ZINCkg00000gX2d1,CCC(CC)(CC)C(=O)NS(=O)(=O)[C@H]1COC[C@H]1OC,9.051366,7.602013
ZINCpn00000dvEmV,O=C(Cn1cnc2ccc(Br)cc2c1=O)NC[C@H](CC1CC1)C(=O)O,2.7474372,11.285052
ZINCjy000005TwpJ,CC1(C)CCN(Cc2ccncc2Cl)[C@@H](C(=O)O)C1,8.178714,9.667222
ZINCni00000kzbOc,O=C(CCn1ccc(O)nc1=O)Nc1nc2cc(Cl)ncc2s1,3.9013045,9.537193
ZINCkv000000Ykly,Cn1cccc1C(=O)NS(=O)(=O)c1ccc(I)cc1Br,-0.4420005,8.994902
ZINCns000000O1Cw,Cc1ccc2snc(C(=O)NCC3(C(=O)O)CCOCC3)c2c1,4.6493464,12.787244
ZINCnx000002kvn9,COc1ccc(C[C@@H](NC(=O)c2ccccc2I)C(=O)O)cc1,1.3635135,11.272479
ZINCj9000002tmb0,COC1(OC)CC[C@H]1C(=O)N[C@H](C)c1nc(=O)o[nH]1,8.07963,8.314714
ZINCnu000009CTXK,O=C(NS(=O)(=O)[C@H]1CC=CCC1)c1cccc(C(=O)C2CC2)c1,5.489925,12.184284
ZINClf00000cdFeg,O=C(C[C@H](CCO)C(=O)O)NC[C@@H](O)c1cccc(Cl)c1,2.6663368,7.8628335
ZINCok00000dHWkU,CC(C)(C)C1=NO[C@@H](C(=O)N2CCC3(CC(c4nn[nH]n4)C3)C2)C1,6.3395677,9.880208
ZINCo9000000vPGH,O=C(O)C1CN(C(=O)NC[C@@H]2CCN(c3ccccc3)S2(=O)=O)C1,3.105481,14.286364
ZINCnd00000bjlJx,CN(C)Cc1cc(CN[C@]2(C(=O)O)C[C@@](O)(C(F)(F)F)C2)no1,10.194334,5.733584
ZINClc00000kHT9z,C[C@@H](C(=O)O)n1cc(C2(NC(=O)c3cc[nH]c3)CC2)nn1,3.8758864,8.553939
ZINCl500000hK6fs,CC(C)(C(=O)NCc1ccc2nncn2c1)c1nn[nH]n1,4.7576957,9.672868
ZINCnz000004Saru,O=C(CCc1ccoc1)NC[C@H](Cc1ccccc1Cl)C(=O)O,1.1366913,11.7202425
ZINCng000006LNt6,CS(=O)(=O)c1ccc2ncnc(N3CC4CC3(C(=O)O)C4)c2c1,-0.087329574,8.8431835
ZINClu000000Z6zu,COc1cc(C(=O)O)ccc1N[C@@H](C)CCn1cccn1,1.6682348,10.679109
ZINCno00000cC9i2,O=C(O)CNC[C@@H]1CCCN(C(=O)c2cc(F)c(O)c(Br)c2)C1,6.2501736,12.70372
ZINCow000000hRZW,C#CCC(CC#C)NC(=O)C(=O)Nc1ncc(C2CCCCC2)s1,9.256231,11.4929695
ZINCnd00000hDlB3,CCc1cc(C(=O)NC[C@@H](C)N(C)C(=O)[C@H](O)P(C)(C)=O)on1,11.623175,7.426929
ZINCl900000iysXk,O=C(COCCc1ccc(Cl)s1)N[C@H](CO)c1nn[nH]n1,4.505547,9.731572
ZINCny000005VhLW,CC(C)=CC[C@@H](NC(=O)Cn1c(C)cc2ccccc21)C(=O)O,0.48059988,12.448613
ZINCoB000002bzEK,C=C(C)CCC(=O)NC[C@@H](C)N(C)C(=O)c1ccc(Cl)c(F)c1O,3.69688,6.7690425
ZINCjf00000chuBd,CCCc1occc1C(=O)NO[C@@H](COC)C(=O)O,5.365059,6.231594
