SMILES,Visits,Score,Q_Value,Depth
CC1=CC(=O)C(=Cc2ccccc2Nc2ccc(C)cc2F)C1,1,8.190000000000001,7.925333333333334,30
Cc1cc(C)c(NS(=O)(=O)c2cc(C=C3C[C@H](C)CC3=O)ccc2Cl)cc1N,1,8.19,8.284666666666668,24
Cc1cccc(OC2=CC(=O)CC2)c1S(=O)(=O)Nc1cc(I)cc(C(F)(F)F)c1C,1,8.19,8.115333333333334,23
CC1=CCCCC1=Cc1cccc(S(=O)(=O)Nc2cc(F)c(N)cc2F)c1,1,8.19,8.413928571428572,21
CC1=C(c2c(C)cc(S(=O)(=O)Nc3cc(F)c(F)cc3OC(C)(C)C)cc2C)CC(=O)CC1,1,8.19,8.413928571428572,22
Cc1c(C2(O)CCCCCCCC2)cccc1S(=O)(=O)Nc1cc(C(F)(F)F)ccc1F,2,8.19,8.046666666666665,22
Cc1cc(O[C@H]2[C@H](O)[C@H](OC3=C(Br)CCCC3)[C@H]2O)c(NS(=O)(=O)c2cc(I)ccc2Cl)cc1C(F)(F)F,1,8.19,8.334814814814816,23
NC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(F)c(O)cc3F)c2)CC1,1,8.19,8.312758620689657,21
Cc1cc(F)c(C(F)(F)F)cc1NS(=O)(=O)c1ccc(C)c(C2=C(CO)CCC2)c1,1,8.19,8.142592592592592,21
Cc1ccccc1-c1ccccc1-c1cccc(OC2(C)CCCC(=O)C2)c1,1,8.19,7.517333333333332,24
CC1=C(O)C(N(c2cccc(S(=O)(=O)Nc3cccc(C(F)(F)F)c3)c2)S(=O)(=O)c2cc(C(F)(F)F)ccc2F)C(C)O1,1,8.19,8.067241379310346,12
Cc1cc(C)c(S(=O)(=O)N(c2cccc(C(F)(F)F)c2)S(=O)(=O)c2ccc(N)c(NC3CCC=C3CCl)c2)c(C)c1,1,8.19,8.03551724137931,19
CC1=CC(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(Br)cc(C(F)(F)F)c3O)c2)CC1,1,8.19,7.962413793103445,26
CCOC1=CC(=O)C(=Cc2ccc(Nc3cc(Cl)c(Br)cc3F)c(Cl)c2)CC1,1,8.19,8.164827586206897,23
Cc1cc(NS(=O)(=O)c2cc(Br)ccc2Cl)c(OC2=C(O)CCC2=O)cc1F,2,8.19,8.41793103448276,20
Cc1ccccc1N(S(=O)(=O)c1ccc(NC2CCC=C2CO)cc1)S(=O)(=O)c1cc(C(F)(F)F)ccc1C,1,8.19,8.126333333333333,23
CC1=C(C)C(Nc2cc(Nc3ccc(F)cc3Cl)c(N)cc2Cl)CC1,1,8.19,7.861333333333333,34
CCC1(C)CCC(N(c2c(F)cc(C)cc2F)S(=O)(=O)c2cc(S(C)(=O)=O)ccc2C)CC1,1,8.19,7.825862068965518,21
Cc1cc(C2(O)CC[C@H](C)C2)c(C)c(S(=O)(=O)Nc2cc(C(F)(F)F)ccc2N)c1,2,8.19,8.006071428571428,20
Cc1cc(S(=O)(=O)Nc2cc(C(=O)C3(N(C)C(=O)C(=O)O)CCC(C)CC3)c(C)cc2O)c(Cl)cc1Cl,1,8.19,8.33107142857143,22
CC1=C(O)C(N(c2cc(C(F)(F)F)ccc2F)S(=O)(=O)c2cccc(C)c2S(=O)(=O)Cl)CC1,1,8.19,7.586785714285716,12
Cc1cc(S(=O)(=O)Nc2cc(Br)c(C(F)(F)F)cc2F)ccc1C=C1CC=C(CO)C1=O,1,8.19,8.092758620689654,29
CC1=CC(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(I)cc(C(F)(F)F)c3C)c2)C1,1,8.19,8.204,18
CC(=CC1=C(C)CCCC1)c1cccc(S(=O)(=O)Nc2cc(C(F)(F)F)c(C)cc2O)c1,3,8.19,7.871785714285714,19
CCC1=C(O)C(O)(c2cc(C)c(Nc3cc(C)c(C)cc3O)cc2Cl)CC1,1,8.19,8.161666666666669,19
CCC1CCC(Nc2ccc(F)c(S(=O)(=O)N(c3cccc(C(F)(F)F)c3)S(=O)(=O)c3cc(F)c(C)cc3F)c2)CC1,1,8.19,8.149310344827587,19
CCC1=C(O)C(=O)C(=Cc2ccc(F)c(Nc3ccc(F)c(O)c3F)c2)C1,1,8.19,8.090689655172415,25
CC1=CCCCC1=Cc1ccc(S(=O)(=O)Nc2cc(C)c(F)c(C)c2)c(C)c1,1,8.19,7.4399999999999995,18
CCC1=C(O)C(N(c2ccc(S(=O)(=O)Nc3ccccc3)cc2)S(=O)(=O)c2cc(C(F)(F)F)ccc2F)CC1,1,8.19,8.067241379310346,11
Cc1cc(O)cc(C)c1S(=O)(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,1,8.19,8.481333333333334,24
COC1=C(Br)C(=O)C(=Cc2ccccc2S(=O)(=O)Nc2cc(C(F)(F)F)ccc2F)C1,1,8.19,7.220000000000001,13
Cc1cc(N)c(NS(=O)(=O)c2cccc(OC3=C(Br)C(=O)CC3)c2C)cc1C(F)(F)F,1,8.19,8.115333333333334,19
Cc1cc(C)c(Nc2cccc(C=C3CC(O)=C(Br)C3=O)c2)cc1C,1,8.189999999999998,7.7106666666666674,25
CNc1cc(Cl)c(Cl)cc1Nc1cc(F)ccc1NC1CCCC(C)=C1C,1,8.189999999999998,7.861333333333333,32
CCC1=CCCCC1=Cc1cc(S(=O)(=O)Nc2cc(C)c(C(F)(F)F)cc2N)ccc1C,1,8.180000000000001,8.142592592592592,19
CCCc1cc(NS(=O)(=O)c2cccc(C=C3C=C(CC)CCC3)c2)c(C)c(C(F)(F)F)c1,1,8.180000000000001,8.367586206896553,22
CCC1(O)CCCCC1(O)c1cc(C)c(Oc2cc(O)c(O)cc2C)cc1S(=O)(=O)Nc1cc(C)c(O)cc1C,1,8.180000000000001,8.161666666666669,20
CC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(C)c(F)cc3O)c2)C1,1,8.180000000000001,7.646896551724137,23
Cc1cc(NS(=O)(=O)c2cc(C)c(C3(O)CC/C3=C/C(C)C)cc2C)c(C)cc1O,1,8.180000000000001,8.161666666666669,20
CCC=C1CCC(O)(c2cc(C)c(S(=O)(=O)Nc3cc(C(C)C)c(O)cc3C)cc2C)C1C,1,8.180000000000001,8.161666666666669,19
CCC1=CC(=O)C(=Cc2cc(C)c(N(C)c3cc(Br)cc(C(F)(F)F)c3)c(C)c2)CC1,1,8.180000000000001,8.245666666666667,22
COC1=C(Br)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3ccc(C(F)F)cc3N)c2)C1,1,8.180000000000001,7.91,12
CCN(O)C1=C(OC)CC(=Cc2cccc(S(=O)(=O)Nc3cc(C)c(C)cc3C)c2)C1=O,1,8.180000000000001,7.121666666666666,22
Nc1cc(F)c(NS(=O)(=O)c2cccc(C3(O)CCC(=O)CC3)c2)cc1F,1,8.180000000000001,8.204,21
CCC1=CC(O)(c2ccc(NS(=O)(=O)c3cc(Cl)c(Cl)cc3F)c(F)c2)CCC1,1,8.180000000000001,8.261333333333333,22
Cc1cc(O)c(NS(=O)(=O)c2cc(C=C3CC(Br)=CC3=O)ccc2Cl)cc1C,1,8.180000000000001,8.137586206896552,22
Cc1cc(Nc2ccc(C=C3CC(Br)=C(O)C3=O)cc2Cl)c(C)cc1N,1,8.180000000000001,8.41793103448276,23
CCC1=C(O)C(O)(c2ccc(Br)c(S(=O)(=O)Nc3cc(C)c(O)cc3C)c2)CC1,1,8.180000000000001,8.264999999999999,25
CC1=C(C)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3ccccc3)c2)C1,1,8.180000000000001,7.161,19
CC(C)(C)C=C(C1CCC(=O)C1=O)C1(N(N)c2cc(C(F)(F)F)ccc2F)CC(c2cccc(C(F)(F)F)c2)C1,1,8.180000000000001,7.672333333333331,10
Cc1cc(C=C2CC(N)=CC2=O)ccc1Nc1cc(O)c(F)cc1F,1,8.180000000000001,8.164827586206897,26
Nc1ccc(C(F)(F)F)cc1Nc1ccccc1C1(O)CCCCC1,1,8.180000000000001,8.046666666666665,21
CC(=CC1=CCCCC1)c1cccc(S(=O)(=O)Nc2cc(C(F)(F)F)c(C)cc2N)c1,1,8.18,7.871785714285714,18
Cc1c(OC2=C(Br)C(=O)CC2)cccc1S(=O)(=O)Nc1cc(C(F)(F)F)c(F)cc1O,1,8.18,8.115333333333334,20
CCC1=C(O)C(O)(c2ccc(S(=O)(=O)Nc3cc(C(C)C)c(O)cc3C)c(C)c2)CC1,1,8.18,8.161666666666669,19
CCc1ccc(C=C2C(=O)C=CCC2C)cc1N(C)c1cc(F)c(F)cc1Br,1,8.18,8.164827586206897,26
Cc1c(C2(O)CCCC2)ccc(S(=O)(=O)N(C)c2ccc(C(F)(F)F)cc2N)c1C,4,8.18,7.89793103448276,20
Cc1c(C2(O)CCCCCC2)cccc1S(=O)(=O)NC(=O)C(=O)Nc1ccc(C(F)(F)C(F)(F)F)cc1N,1,8.18,8.509333333333332,24
Cc1ccc(/C=C2\CNC/C(=C\c3ccc(C)cc3)C2(O)c2ccc(F)c(S(=O)(=O)N(C)S(=O)(=O)c3cc(Cl)c(Cl)cc3F)c2)cc1,1,8.18,8.042,31
CCC1=C(O)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3cc(F)c(F)cc3O)c2)C1,237,8.18,8.088502109704637,13
CNc1cc(C2CCCC(C)C2)c(C(F)(F)F)cc1Nc1cccc(S(=O)(=O)Cl)c1C,1,8.18,7.89793103448276,26
CC(CO)C1(O)CCCC1(C)C(=O)C1(N(N)c2cccc(C(F)(F)F)c2)CC(C)(c2cccc(F)c2)C1,1,8.18,7.306785714285715,14
Cc1cc(OC2=C(O)CCC2=O)c(NS(=O)(=O)c2cccc(Br)c2C)cc1C(F)(F)F,1,8.18,8.115333333333334,19
CC1=CC(=Cc2cccc(S(=O)(=O)Nc3cc(C)c(C(F)(F)F)cc3N)c2)CCC1,56,8.18,8.443214285714278,17
CC1=CC(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(C(F)F)cc(C(F)F)c3)c2)CC1,1,8.18,7.962413793103445,23
CCC1(C)CCC(N(c2c(F)cccc2C(F)(F)F)S(=O)(=O)c2cccc(S(=O)(=O)Nc3c(S)cccc3C(F)(F)F)c2)CC1,1,8.18,7.825862068965518,19
Cc1c(C)c(C)c(NS(=O)(=O)c2cccc(C=C3CC(C)(C)OC(C)(C)C3)c2)c(N)c1C,1,8.18,7.796551724137933,30
CC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3c(F)c(F)c(C)c(F)c3F)c2)C1,1,8.18,7.364333333333334,24
Cc1cc(F)c(F)cc1NCc1cccc(C=C2CCC(C)C2=O)c1,1,8.18,8.169000000000002,28
CC1=C(C)C(Nc2cc(Nc3ccc(F)cc3Cl)c(Cl)cc2N)CCC1,1,8.18,7.861333333333333,30
CC1=C(O)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)N(C)c3ccc(O)c(C)c3)c2)C1,1,8.18,7.806551724137931,21
CCC1=C(O)C(N(c2cccc(S(=O)(=O)Nc3cccc(C(F)(F)F)c3)c2)S(=O)(=O)c2cc(C(F)(F)F)ccc2F)CC1,1,8.18,8.067241379310346,12
Cc1cc(Nc2ccc(Br)c(C(F)F)c2)cc(C=C2CCCC2=O)c1O,1,8.18,8.027666666666669,31
Cc1cc(F)c(C2(Oc3cccc(Oc4cccc(C=O)c4)c3)CCC3(CC3)CC2)cc1O,1,8.18,7.517333333333332,22
Cc1c(C(F)(F)F)cccc1S(=O)(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,1,8.18,7.411999999999998,24
Cc1cc(F)c(F)cc1C1(Oc2cccc(O)c2)CCC(C)(C(=O)O)CC1,1,8.18,7.517333333333332,19
O=C1C=CCC1=Cc1ccc(Cl)c(S(=O)(=O)Nc2cc(F)c(F)cc2O)c1,1,8.18,8.249,21
CCC1(C)CCC(N(c2ccccc2C(F)(F)F)S(=O)(=O)c2cccc(S(=O)(=O)Cl)c2)CC1,1,8.18,7.825862068965518,22
Cc1cc(C)c(S(=O)(=O)Nc2c(O)c(Cl)cc(C)c2F)cc1C(O)(C=C1C(=O)CCC2=C1CC(=O)CC2)c1cccc(O)c1,1,8.18,8.826333333333334,22
CC1=C(C)C(N(c2ccccc2N)c2ccccc2Nc2cc(Br)c(Br)cc2N)CCC1,1,8.18,7.861333333333333,31
CCC1=CC(=O)C(=Cc2ccc(Br)c(NCc3ccc(Br)cc3C(F)(F)F)c2)CC1,1,8.18,8.059333333333331,26
CC1=C(C)C(Nc2ccc(F)cc2Nc2cc(Cl)c(Cl)cc2N)CC1,1,8.18,7.861333333333333,29
Cc1cc(C)c(NS(=O)(=O)c2cccc(C=C3CC(O)=C(Br)C3=O)c2)cc1N,4,8.18,7.7106666666666674,25
Cc1ccc(S(=O)(=O)Nc2cc(F)c(N)cc2F)cc1C=C1CCCCC1C,1,8.18,7.780999999999997,31
CCc1cc(F)c(NS(=O)(=O)c2ccc(C=C3CCCC3)c(C)c2)cc1F,30,8.179999999999998,7.781000000000001,25
Cc1cccc(-c2cccc(S(=O)(=O)Nc3cc(C(C)C)ccc3N)c2C)c1C,1,8.179999999999998,7.89793103448276,22
Cc1cccc(S(=O)(=O)N(c2cc(C)c(Nc3cc(C)c(C)cc3F)cc2C)C2CC(C)CC2=O)c1,1,8.179999999999998,8.814285714285713,20
CCc1cc(NS(=O)(=O)c2cc(OC3=C(C)CCC3=O)ccc2Cl)c(C)cc1C,1,8.179999999999998,7.806551724137931,26
CC1=CC(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(F)cc(Br)c3F)c2)C1,1,8.179999999999998,7.799,25
CCC1=C(O)C(=O)C(=Cc2ccc(F)c(Nc3cc(O)c(F)cc3F)c2)C1,1,8.170000000000002,8.090689655172415,21
Cc1ccc(CNCc2cc(F)c(O)c(F)c2)cc1C1(O)CC/C1=C\c1ccccc1,1,8.170000000000002,8.826333333333334,23
Cc1cc(Br)cc(C=C2C(C)C(C)C2NC(C)c2cc(F)c(Br)cc2F)c1,1,8.170000000000002,7.7557142857142845,27
CCC1=C(O)C(O)(c2cc(C=O)c(N)cc2F)C(=Cc2ccccc2Br)C1,1,8.170000000000002,7.929,26
Cc1c(C2(O)CCC(C)CC2)cccc1S(=O)(=O)N(C)c1ccc(C(F)(F)F)cc1N,1,8.170000000000002,7.89793103448276,25
CCC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3cc(Br)cc(C(F)(F)F)c3O)c2)C1,1,8.17,7.799,21
Cc1cc(C)c(Nc2cccc(C=C3CC(Br)=C(O)C3=O)c2)cc1C,1,8.17,7.7106666666666674,26
O=C1C=CCCC1=Cc1cccc(S(=O)(=O)Nc2cc(O)c(F)cc2F)c1,1,8.17,8.249,25
Cc1cc(NS(=O)(=O)c2cccc(C=C3C(=O)CC(=O)CC3C)c2)c(C)cc1N,1,8.17,7.7106666666666674,30
CCC1=CCCCC1=Cc1cc(S(=O)(=O)Nc2cc(C(F)(F)F)c(F)cc2O)ccc1C,28,8.17,8.413928571428578,17
CNc1cc(C(F)(F)F)ccc1NS(=O)(=O)c1cccc(C=C2CC(OC)=C(Br)C2=O)c1,31,8.17,7.1470967741935505,10
CCC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)Nc3ccc(F)c(C(F)(F)F)c3)c2)C1,1,8.17,7.9849999999999985,17
CCN(O)C1=C(OC)CC(=Cc2cccc(S(=O)(=O)Nc3cc(C)c(N)cc3C)c2)C1=O,1,8.17,7.121666666666666,20
CC1=CC(=O)C(=Cc2ccccc2S(=O)(=O)N(C)c2cc(O)ccc2F)CC1,1,8.17,7.493703703703702,27
Cc1cc(C(F)(F)F)c(F)cc1NCc1cc(C=O)cc(C=C2CCC(C)C(C)C2=O)c1,1,8.17,8.169000000000002,29
CC1=C(O)C(=O)C(=Cc2ccccc2S(=O)(=O)Nc2cc(C(C)C)c(F)cc2C)C1,1,8.17,7.646896551724137,18
O=S(=O)(Nc1cc(C(F)(F)F)c(F)cc1O)c1cccc(C2=C(CO)CC2)c1,1,8.17,8.092758620689654,30
CN(c1cc(Br)cc(C(F)(F)F)c1)S(=O)(=O)c1cccc(C=C2CCC=CC2=O)c1,1,8.17,7.962413793103445,23
CCC1=C(O)C(=O)C(=Cc2ccccc2-c2nc3cc(C(F)(F)F)c(F)cc3o2)C1,0,8.17,0.0,19
N#Cc1cccc(N(C2CCC=C2Br)S(=O)(=O)c2cccc(S(=O)(=O)Nc3cc(F)c(N)c(F)c3)c2)c1,1,8.17,8.708214285714288,31
CC1=C(O)C(=O)C(=Cc2ccccc2Nc2cc(C(C)(C)C)ccc2O)C1,1,8.17,8.15892857142857,24
Cc1cc(C(F)(F)F)c(F)cc1NC1(N)CC(=Cc2cccc(C=O)c2)CC(C)C1,1,8.17,8.169000000000002,26
NCC(Cl)Nc1ccc(F)c(S(=O)(=O)Nc2ccc(C3(O)CCC(O)(c4ccc(F)cc4)CC3)cc2)c1,1,8.17,7.401333333333331,25
Cc1cc(C)c(OC2=CCC(=Cc3cccc(S(=O)(=O)Nc4cc(C)c(O)c(C)c4)c3)C2=O)c(C)c1,1,8.17,7.34448275862069,23
Cc1cc(S(=O)(=O)N(C)c2cc(F)c(F)cc2Cl)ccc1C=C1CCC(C)CC1,1,8.17,7.780999999999997,28
CCc1ccc(NS(=O)(=O)c2cccc(C=C3CCC(O)=C3Br)c2)c(C(F)(F)F)c1,1,8.17,8.18862068965517,22
Cc1c(C2(O)CCCC2)cccc1S(=O)(=O)NC(=O)C(=O)Nc1cc(C(F)F)ccc1N,1,8.17,8.509333333333332,21
NC1=CC(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)N(C3=CC(=O)CC3)c3c(F)cc(F)c(O)c3F)c2)CC1,1,8.17,8.312758620689657,23
CC(C)=C1CCC(C)=C(c2cc(S(=O)(=O)Nc3ccc(Br)cc3C(F)(F)F)ccc2C)C1,1,8.17,8.18862068965517,24
CCC1=C(O)C(=O)C(=Cc2ccc(S(=O)(=O)Nc3cc(C(F)(F)F)c(C)cc3N)cc2C)C1,1,8.169999999999998,8.124,20
Cc1cc(C2=C(Br)CCCC2)c(Nc2ccc(OC3CCCC3)cc2)cc1C(F)(F)F,1,8.169999999999998,8.334814814814816,26
Cc1c(C2(O)CCCCC2)ccc(S(=O)(=O)Nc2ccc(C(F)(F)C(F)(F)F)cc2N)c1C,1,8.169999999999998,8.509333333333332,22
Nc1cc(C(F)(F)F)ccc1NS(=O)(=O)c1ccccc1C1(O)CCCCCC1,1,8.169999999999998,8.046666666666665,21
CCC1=C(O)C(=O)C(=Cc2ccc(Nc3ccc(F)c(O)c3F)c(F)c2)C1,1,8.169999999999998,8.090689655172415,26
Cc1c(C2(O)CCCCCC2)cccc1S(=O)(=O)Nc1cc(C(F)F)ccc1N,1,8.169999999999998,8.481333333333334,22
NC1=CC(=O)C(=Cc2ccc(Br)c(Nc3cc(F)c(F)cc3Br)c2)CC1,1,8.169999999999998,8.164827586206897,25
Cc1cc(F)c(C(F)(F)F)cc1NC(=O)C(=O)NS(=O)(=O)c1ccc(C)c(C2=C(CO)CCC2)c1,1,8.169999999999998,8.142592592592592,23
Cc1cc(F)c(C(F)(F)F)cc1NS(=O)(=O)c1cccc(C2(O)C=C(N)CC(C)C2)c1C,1,8.169999999999998,7.388965517241381,26
O=S(=O)(Nc1cccc(C2(O)C=C(Cl)CC2)c1)c1ccccc1,1,8.169999999999998,8.169333333333334,26
CCC1=CC(=O)C(=Cc2cccc(S(=O)(=O)N(C)c3cc(Br)cc(C(F)(F)F)c3)c2)CC1,1,8.169999999999998,7.799,22
CCC1=C(O)C(=O)C(=Cc2cc(Br)cc(S(=O)(=O)Nc3c(C(F)(F)F)cccc3C(F)(F)F)c2)C1,1,8.169999999999998,7.799,26
CCc1cc(F)c(NS(=O)(=O)c2ccc(C)c(C=C3CC(C)CCC3CC)c2)cc1C,1,8.169999999999998,7.780999999999997,31
Cc1cc(S(=O)(=O)Nc2ccc(C(C)C)cc2F)ccc1C=C1CCCC1,0,8.169999999999998,0.0,25
CC1CC(NC(C)c2cc(F)c(Br)cc2F)C(=O)C1=Cc1cc(Br)cc(C=O)c1,1,8.169999999999998,7.7557142857142845,29
CCC1=C(O)C(O)(c2cc(N)c(NS(=O)(=O)c3cc(C)cc(F)c3)cc2C)CC1,1,8.169999999999998,8.006333333333336,21
CC(C)c1ccc(C2(Oc3ccc(C(C)F)cc3)CCC(O)(c3ccc(F)cc3)CC2)cc1,1,8.169999999999998,6.796,21
O=S(=O)(Nc1cc(F)c(Br)cc1F)c1cccc(C=C2C=C(Br)CC2)c1,1,8.169999999999998,8.367586206896553,23
CCC1=C(O)C(O)(c2cc(F)c(S(=O)(=O)Nc3cc(C(C)C)c(O)cc3C)cc2C)CC1,1,8.160000000000002,8.161666666666669,18
CCC1=C(O)C(=O)C(=Cc2ccc(Nc3cc(F)c(F)cc3O)c(F)c2)C1,1,8.16,8.090689655172415,23
Cc1cc(F)cc(C)c1Nc1cc(N)c(NC2=CC(=O)CCC2)cc1Cl,0,8.16,0.0,27
Cc1cc(NS(=O)(=O)c2cc(I)ccc2N)c(O)cc1OC1C(O)C(O)C(O)C(O)C1OC1=C(Br)CCCC1,1,8.16,8.334814814814816,25
Cc1ccc(/C=C2\CNC/C(=C\c3ccc(C)cc3)C2(O)c2cc(Br)c(C)c(S(=O)(=O)Nc3cc(F)c(Br)cc3F)c2C)cc1,1,8.16,8.042,28
CCC1=CCCC1=Cc1cccc(Nc2cc(C)c(C(F)(F)F)cc2N)c1,31,8.16,7.2160511679644,20
Cc1cc(Nc2cccc(C=C3CCCC(=O)C3=CN(C)C)c2)ccc1C(F)(F)F,6,8.16,7.177666666666667,24
CCC1(C)COCC(=Cc2cccc(S(=O)(=O)Nc3cc(C(F)(F)F)c(C)cc3Br)c2)C1=O,1,8.16,8.25642857142857,29
CCc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1cccc(C=C2CC(C)(CC)CCC2=O)c1,1,8.16,8.25642857142857,30
O=C1C(I)=CCCC1=Cc1ccc(Cl)c(S(=O)(=O)Nc2c(F)ccc(O)c2F)c1,1,8.16,8.312758620689657,26
Cc1ccc(C(=O)NC[C@@H]2C[C@@H]3CCC[C@@H]3N2C(N)(NO)C2C=CC=NC2=O)c(O)c1C,1,8.16,7.621428571428572,5
Cc1c(C)c(NS(=O)(=O)c2cccc(C=C3CC(C)(C)CC(C)(C)C3)c2)c(C)c(C)c1O,1,8.16,7.796551724137933,27
CCC1=CC(O)(c2cc(C(F)(F)F)c(NS(=O)(=O)c3cccc(I)c3)c(C(F)(F)F)c2)CCC1,1,8.16,7.962413793103445,22
O=S(=O)(NC1CCCCC1)c1ccc(Nc2cccc(C(F)(F)F)c2)cc1,1,8.16,8.03551724137931,19
O=S(=O)(Nc1cc(C=C2CCCCC2)c(O)cc1Cl)c1ccc(F)cc1F,1,8.16,8.137586206896552,26
Cc1c(C2(O)CCCCCCCCC2)cccc1S(=O)(=O)NC(=O)C(=O)Nc1ccc(C(F)(F)C(F)(F)F)cc1N,1,8.16,8.509333333333332,22
Cc1c(C2(O)CCCC2)cccc1S(=O)(=O)Nc1ccc(C(F)F)cc1N,2,8.16,8.509333333333332,20
CCC1=C(O)C(=O)C(=Cc2cccc(S(=O)(=O)N[C@@H](C)c3ccc(Cl)cc3O)c2)C1,1,8.16,8.006333333333336,23
CC1NC(=O)C1=Cc1ccc(N(C)S(=O)(=O)c2c(Cl)cc(C(=O)O)cc2Cl)c([N+](=O)[O-])c1,1,8.16,7.806551724137931,24
CC1=C(C)C(Nc2cc(F)ccc2Nc2cc(Cl)c(Br)cc2NC2CCC2)CCC1,1,8.16,7.861333333333333,31
CC1=C(O)C(=O)C(=Cc2ccccc2S(=O)(=O)Nc2cc(C(F)(F)F)c(F)cc2O)C1,0,8.16,0.0,19
CCC1=C(O)C(=O)C(=Cc2cccc(Nc3cc(F)c(C(F)(F)F)cc3O)c2)C1,1,8.16,8.090689655172415,26
CCc1cc(F)c(NS(=O)(=O)c2ccc(C=C3CCCCC3)c(C)c2)cc1C,1,8.16,7.780999999999997,27
CCC=C1CCC(=O)CC1=Cc1cccc(S(=O)(=O)Nc2cc(C)c(O)cc2C)c1,1,8.16,8.006333333333336,20
CC(N[C@@H]1C(=O)C(=Cc2cc(Br)cc(Br)c2)[C@@H]1C)c1cc(F)c(Br)cc1F,1,8.16,7.7557142857142845,28
CCC1=CCCCC1=Cc1cc(S(=O)(=O)Nc2c(N)ccc(Br)c2F)ccc1C,1,8.16,8.094444444444445,22
CCC1=C(O)C(=O)C(=Cc2cc(Br)cc(S(=O)(=O)Nc3cc(C(F)(F)C(F)(F)F)ccc3O)c2)C1,1,8.16,8.286206896551723,13
Cc1ccc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2N)c(C)c1,1,8.16,8.615,26
CC1C(=O)C(=Cc2cc(C=O)cc(CN[C@@H](C)c3cc(F)c(F)cc3F)c2)C1C,1,8.16,7.7557142857142845,28
CC1C(=O)C(=Cc2cc(Br)c(CN[C@@H](C)c3cc(F)c(F)cc3F)cc2O)C1C,1,8.16,7.7557142857142845,29
CCC1=CCCCC1=Cc1cccc(S(=O)(=O)Nc2ccc(F)c(C)c2N)c1,1,8.16,8.094444444444445,22
CCC1=C(O)C(=O)C(=Cc2cc(Br)cc(S(=O)(=O)Nc3cc(C(F)(F)F)c(Cl)cc3F)c2)C1,1,8.16,7.9849999999999985,18
CC1=C(C=C2CCCC2=Cc2ccc(S(=O)(=O)Nc3cc(C)c(C(F)(F)F)cc3N)cc2)CCC1,1,8.16,7.871785714285714,18
O=C1CCC(=O)C1=Cc1cccc(C=CS(=O)(=O)Nc2ccccc2F)c1,1,8.16,7.44,21
CCC1=CCCCC1(O)c1c(F)cc(F)cc1NS(=O)(=O)c1cccc(S(=O)(=O)F)c1,1,8.16,8.30964285714286,24
Nc1cc(F)c(NS(=O)(=O)c2cc(Br)cc(C=C3CCC=C(CO)C3=O)c2)cc1F,1,8.16,8.092758620689654,32
CCC1=CC(=Cc2cccc(S(=O)(=O)Nc3c(C)cc(C(F)(F)F)cc3C)c2)CCC1,30,8.16,7.723333333333331,17
NC1=CC(=O)C(=Cc2cccc(S(=O)(=O)Nc3ccc(O)c(O)c3)c2)CC1,0,8.16,0.0,26
CC1=C(C)C(=O)C(=Cc2cc(C)c(N(C)c3ccc(Br)c(C(F)(F)F)c3)c(C)c2)CC1,1,8.16,8.245666666666667,21
Cc1c(C2(O)CC[C@H](C)C2)cccc1S(=O)(=O)NC(=O)C(=O)Nc1cc(C(F)(F)F)ccc1O,1,8.16,8.006071428571428,22
CC1=C(C)C(O)(c2cc(O)c(Oc3cccc(O)c3)cc2F)C(C)=C(C)C1=O,1,8.16,7.517333333333332,24
O=C1C(=Cc2cccc(S(=O)(=O)Nc3ccccc3)c2)CC(O)=C1Br,1,8.16,7.91,13
CCC1CC(Nc2cc(C(F)(F)F)c(F)cc2C)C1=Cc1cccc(Br)c1C,1,8.16,8.169000000000002,28
C[C@@H](Nc1cc(Cl)cc(C=C2CCC2(C)C)c1)c1ccc(Br)cc1F,1,8.16,7.7557142857142845,30
CC1=CCC2CC(COc3ccc(OC(F)(F)F)cc3)(Nc3cccc(O)c3)CC2C1,1,8.16,8.489655172413794,23
Cc1cc(F)c(C(F)(F)F)cc1NCc1cc(C=O)cc(C=C2CCC(C)C(C)C2=O)c1,1,8.16,8.169000000000002,26
CCC1=C(O)C(=O)C(=Cc2ccc(Cl)c(S(=O)(=O)Nc3c(F)cc(C)cc3I)c2)C1,1,8.16,7.9849999999999985,17
